date,district,latitude,longitude
10/09/2014,5,42.379313,-83.009651
06/02/2016,5,42.377504,-83.014112
06/07/2016,6,42.343859,-83.109963
01/07/2015,6,42.341464,-83.116011
02/24/2015,2,42.430755,-83.109477
05/05/2016,7,42.368887,-83.132764
02/18/2016,5,42.380375,-83.007357
09/22/2015,3,42.41116,-83.049715
12/03/2016,5,42.371622,-83.028758
10/03/2015,6,42.332911,-83.141545
01/14/2016,4,42.387068,-82.989866
08/31/2016,5,42.378823,-83.011273
05/12/2016,6,42.344394,-83.108816
12/03/2016,5,42.371695,-83.028805
04/23/2014,6,42.332983,-83.141598
06/02/2016,5,42.377616,-83.014725
05/25/2016,6,42.342527,-83.113533
05/20/2014,4,42.363041,-82.952571
05/09/2014,5,42.37969,-83.07194
08/26/2015,5,42.382225,-83.003014
05/12/2016,5,42.380084,-83.008402
09/08/2014,5,42.379242,-83.010858
06/08/2016,5,42.380873,-83.072663
08/11/2014,5,42.382444,-83.073761
11/19/2015,6,42.296853,-83.111828
09/02/2014,5,42.379673,-83.009909
10/03/2015,6,42.333202,-83.141754
01/07/2015,6,42.343134,-83.112941
05/31/2016,6,42.34289,-83.113795
02/17/2017,5,42.381984,-83.004802
09/09/2014,5,42.379249,-83.011581
08/14/2015,7,42.368407,-83.133125
06/15/2015,7,42.374628,-83.137758
09/03/2014,3,42.40737,-83.047818
05/23/2016,6,42.332485,-83.141757
01/05/2015,5,42.387468,-83.076797
12/01/2016,4,42.411755,-82.920428
10/02/2014,4,42.395732,-82.964221
05/16/2016,6,42.331278,-83.149354
08/03/2016,4,42.412105,-82.919444
10/01/2015,4,42.401011,-82.94971
03/01/2016,6,42.358953,-83.126159
08/14/2014,4,42.399413,-82.95403
12/17/2014,4,42.40116,-82.949299
01/13/2015,4,42.404044,-82.941439
05/19/2016,6,42.34357,-83.113255
07/15/2015,5,42.371934,-83.028951
07/08/2015,6,42.364043,-83.131897
02/24/2016,6,42.358916,-83.126257
10/01/2015,6,42.336018,-83.129996
09/05/2014,5,42.380508,-83.007452
01/07/2015,6,42.343654,-83.113316
02/02/2016,6,42.342145,-83.117099
05/23/2016,6,42.334129,-83.135187
08/17/2015,4,42.400845,-82.950853
08/18/2014,4,42.400987,-82.950469
09/06/2014,5,42.381734,-83.073079
08/11/2014,5,42.382481,-83.073661
06/27/2016,4,42.397617,-82.959671
02/04/2016,6,42.35565,-83.12415
08/27/2015,6,42.342427,-83.116742
06/30/2014,4,42.401838,-82.948446
08/17/2015,4,42.400943,-82.950918
12/29/2016,5,42.369244,-83.037389
10/02/2014,4,42.39656,-82.963108
08/04/2016,4,42.398592,-82.957471
10/28/2015,6,42.358328,-83.126246
04/30/2016,4,42.400011,-82.953601
01/20/2017,6,42.334138,-83.135862
09/06/2014,5,42.38119,-83.006739
07/17/2014,4,42.401042,-82.950983
06/06/2016,6,42.346693,-83.103276
08/20/2014,4,42.401404,-82.949973
12/08/2016,5,42.369323,-83.03744
03/16/2016,4,42.410018,-82.926866
04/15/2016,4,42.397331,-82.961126
05/27/2015,4,42.396978,-82.962102
07/31/2015,6,42.333711,-83.137158
10/08/2015,6,42.336441,-83.130312
10/08/2014,4,42.398678,-82.957528
06/04/2015,2,42.425488,-83.109446
04/18/2016,4,42.397608,-82.960699
05/12/2016,4,42.395887,-82.965486
11/21/2014,4,42.412373,-82.920374
07/11/2014,4,42.403122,-82.945589
07/07/2014,4,42.39994,-82.954383
08/02/2014,4,42.400595,-82.952603
11/19/2015,4,42.399539,-82.955468
04/15/2016,4,42.395985,-82.965552
03/20/2016,4,42.40103,-82.951667
03/25/2015,4,42.397707,-82.960763
09/23/2016,4,42.397325,-82.961818
05/21/2016,4,42.39885,-82.957643
12/07/2015,4,42.394954,-82.968317
04/21/2016,4,42.395332,-82.967408
03/15/2016,4,42.395867,-82.966143
11/18/2015,4,42.404237,-82.943239
10/08/2014,4,42.398499,-82.958923
08/20/2014,4,42.401699,-82.950171
06/25/2014,4,42.401129,-82.951733
10/01/2014,4,42.396592,-82.964194
10/20/2014,4,42.398936,-82.9577
07/31/2015,6,42.33375,-83.137775
09/09/2014,5,42.377014,-83.069874
08/05/2014,5,42.37855,-83.070901
05/13/2014,5,42.3753,-83.068696
08/17/2015,4,42.401338,-82.951179
09/17/2015,6,42.333822,-83.137828
09/09/2014,4,42.398712,-82.958627
08/17/2015,4,42.401436,-82.951244
11/19/2015,4,42.399797,-82.955642
09/16/2015,6,42.333895,-83.13788
09/19/2016,4,42.363214,-82.952683
12/21/2015,4,42.412904,-82.919979
11/04/2014,4,42.396039,-82.966257
08/17/2015,4,42.401534,-82.951309
04/26/2016,6,42.333119,-83.143317
09/22/2015,6,42.356111,-83.125604
01/16/2017,6,42.354051,-83.12422
08/11/2014,5,42.382518,-83.073562
09/01/2015,4,42.402777,-82.948215
06/25/2014,4,42.401423,-82.951931
05/13/2016,4,42.396125,-82.966314
10/08/2014,4,42.39855,-82.959642
09/23/2016,4,42.399968,-82.955757
08/17/2015,4,42.401633,-82.951374
09/17/2015,4,42.398406,-82.96019
05/25/2016,6,42.336942,-83.1307
02/08/2017,6,42.330745,-83.151174
06/30/2014,4,42.412866,-82.920697
11/22/2014,6,42.356389,-83.126048
04/28/2016,4,42.396056,-82.966754
01/25/2017,4,42.4131,-82.920111
09/01/2015,6,42.337013,-83.130755
12/17/2014,4,42.398636,-82.959698
02/22/2016,6,42.334438,-83.137206
03/23/2015,4,42.400054,-82.955816
05/21/2016,4,42.399631,-82.957054
05/12/2014,6,42.357609,-83.127025
08/20/2014,4,42.402092,-82.950433
08/18/2016,4,42.405349,-82.941563
08/26/2015,4,42.403714,-82.945978
05/24/2016,4,42.39662,-82.96548
09/02/2014,6,42.357934,-83.127283
05/23/2016,6,42.335072,-83.135871
10/03/2014,4,42.395937,-82.967336
02/22/2016,6,42.334511,-83.137259
05/20/2015,4,42.415092,-82.917006
05/23/2016,6,42.333862,-83.138886
09/01/2015,4,42.402725,-82.949032
08/20/2014,4,42.401973,-82.95112
06/26/2014,4,42.401831,-82.951504
01/20/2017,4,42.40162,-82.952062
07/25/2015,6,42.333313,-83.144008
05/29/2014,6,42.334583,-83.137312
03/15/2016,4,42.396576,-82.965943
10/08/2014,5,42.380179,-83.010274
06/04/2016,5,42.379794,-83.011255
12/17/2014,4,42.397866,-82.962688
07/30/2014,4,42.401718,-82.952129
06/26/2014,4,42.401929,-82.951569
10/06/2014,4,42.396321,-82.966931
05/30/2014,6,42.334851,-83.136886
06/08/2015,4,42.39647,-82.966544
01/06/2015,4,42.398895,-82.959869
06/02/2014,6,42.333559,-83.143634
05/02/2016,6,42.333918,-83.142781
09/17/2015,4,42.362604,-82.954466
09/15/2014,5,42.380675,-83.009386
03/20/2016,5,42.380334,-83.010385
07/29/2014,4,42.402028,-82.951634
09/01/2015,4,42.402922,-82.949162
09/03/2015,4,42.403671,-82.947102
11/06/2014,4,42.396569,-82.966609
07/31/2014,5,42.369867,-83.037803
08/20/2014,6,42.356199,-83.12654
06/19/2014,4,42.40062,-82.955441
06/19/2014,4,42.400398,-82.956047
06/13/2016,5,42.380767,-83.009452
07/25/2015,6,42.333727,-83.143755
06/02/2016,5,42.380236,-83.011021
07/31/2014,5,42.370014,-83.037901
08/26/2014,5,42.388027,-83.076913
09/15/2014,5,42.380915,-83.009559
07/11/2014,4,42.401253,-82.953044
08/21/2014,5,42.381005,-83.009623
07/23/2015,6,42.343489,-83.116588
09/12/2014,5,42.379859,-83.01256
07/08/2014,4,42.401098,-82.953705
05/31/2016,5,42.381616,-83.008245
07/27/2015,6,42.343111,-83.117787
10/08/2014,5,42.380544,-83.011243
05/20/2016,6,42.346596,-83.107666
09/13/2014,5,42.379959,-83.012632
08/13/2015,6,42.345315,-83.113648
09/15/2014,5,42.380991,-83.010302
06/08/2016,5,42.381241,-83.009794
02/02/2016,6,42.343918,-83.116212
01/09/2017,5,42.380617,-83.011296
07/20/2016,5,42.373391,-83.029909
05/12/2014,5,42.386548,-83.075949
08/13/2015,6,42.345382,-83.11371
12/03/2014,6,42.358276,-83.129048
06/03/2016,5,42.380323,-83.01234
05/16/2016,6,42.34696,-83.110702
05/25/2016,6,42.345781,-83.11295
09/03/2014,5,42.381907,-83.008454
07/30/2015,6,42.344083,-83.116392
07/23/2015,6,42.343474,-83.118047
07/31/2015,6,42.34565,-83.113748
12/15/2014,5,42.384263,-83.074296
09/08/2014,5,42.382326,-83.008092
08/25/2014,5,42.386228,-83.075581
08/05/2014,5,42.379045,-83.070987
05/17/2016,5,42.382567,-83.007728
09/03/2014,5,42.382197,-83.008664
08/21/2014,5,42.380684,-83.012598
10/08/2014,5,42.381325,-83.0111
09/10/2014,5,42.381713,-83.010133
05/13/2014,5,42.386585,-83.075849
09/09/2014,5,42.380769,-83.012659
08/13/2015,6,42.339275,-83.126725
09/02/2014,6,42.352887,-83.126115
10/30/2014,6,42.333714,-83.140881
05/26/2016,6,42.333347,-83.141858
06/04/2015,3,42.439872,-83.09845
05/25/2016,6,42.33557,-83.13624
09/10/2014,5,42.381931,-83.010291
09/06/2014,5,42.382856,-83.007939
05/24/2016,5,42.370772,-83.038401
02/02/2016,6,42.344019,-83.118438
01/08/2016,4,42.386,-82.998229
11/30/2015,6,42.335643,-83.136293
06/17/2014,4,42.362928,-82.954076
10/05/2015,6,42.333695,-83.141418
09/05/2014,5,42.382496,-83.009433
08/07/2015,6,42.333768,-83.14147
12/11/2014,4,42.401327,-82.952589
02/23/2016,6,42.333637,-83.142067
09/18/2015,6,42.33516,-83.138207
01/06/2015,5,42.382221,-83.010499
09/16/2015,5,42.379411,-83.071113
10/07/2016,5,42.346501,-83.009256
11/20/2014,5,42.382629,-83.073265
08/01/2014,5,42.377124,-83.069576
08/01/2014,4,42.401475,-82.952687
07/27/2015,6,42.334507,-83.140253
10/06/2014,5,42.382467,-83.010124
10/08/2015,6,42.337751,-83.131322
11/21/2014,5,42.383766,-83.007011
12/10/2014,6,42.334366,-83.140619
10/13/2015,6,42.334979,-83.139115
10/05/2015,6,42.333986,-83.141627
07/27/2015,6,42.334592,-83.140314
02/19/2016,6,42.337835,-83.131385
05/19/2016,6,42.334438,-83.140671
01/01/2015,5,42.384479,-83.005232
08/21/2014,5,42.382163,-83.011151
07/22/2016,6,42.334676,-83.140375
11/30/2015,6,42.335909,-83.137145
10/08/2014,5,42.381826,-83.012075
10/13/2015,6,42.335124,-83.13922
09/10/2014,5,42.382439,-83.010657
02/23/2016,6,42.333928,-83.142275
03/07/2017,5,42.34883,-83.105119
07/30/2015,6,42.334761,-83.140436
01/01/2015,5,42.378237,-83.019766
06/04/2015,5,42.349504,-83.10322
06/02/2016,6,42.33491,-83.140052
10/13/2015,6,42.335269,-83.139325
09/10/2014,5,42.382584,-83.010762
10/08/2015,6,42.334728,-83.140881
10/10/2014,5,42.383582,-83.008463
08/08/2016,5,42.353051,-83.092474
02/19/2016,6,42.33574,-83.138626
05/17/2016,6,42.33662,-83.13641
05/11/2016,5,42.376284,-83.075969
02/02/2016,2,42.42519,-83.10323
05/21/2014,5,42.382667,-83.073166
07/28/2014,5,42.390956,-83.078579
07/16/2014,4,42.40169,-82.953332
09/03/2014,4,42.399762,-82.958689
05/21/2016,4,42.400187,-82.957428
08/26/2015,4,42.404256,-82.946333
10/08/2015,6,42.338414,-83.131827
06/19/2014,4,42.400671,-82.956123
02/22/2016,6,42.335847,-83.139289
01/30/2015,6,42.362915,-83.135994
07/09/2014,4,42.410441,-82.929619
09/11/2015,4,42.411245,-82.927667
12/02/2014,4,42.399577,-82.959203
09/25/2014,6,42.355456,-83.128527
08/11/2014,4,42.369283,-82.937075
08/01/2014,5,42.376805,-83.069219
08/06/2014,5,42.379118,-83.070789
04/19/2016,5,42.38815,-83.076582
08/26/2015,4,42.404569,-82.945825
10/01/2014,4,42.397622,-82.964877
04/22/2016,4,42.399554,-82.959625
05/26/2016,6,42.338577,-83.131951
09/30/2015,4,42.401226,-82.955228
02/22/2016,6,42.336308,-83.137432
07/06/2015,5,42.374823,-83.030852
08/02/2016,4,42.410942,-82.928762
06/18/2014,4,42.368766,-82.938561
04/22/2016,4,42.39964,-82.959683
09/17/2014,4,42.399953,-82.958816
06/14/2014,4,42.402098,-82.953099
11/19/2015,4,42.400932,-82.956298
09/17/2015,4,42.405123,-82.944995
12/17/2014,4,42.399726,-82.959739
06/30/2014,4,42.402362,-82.952561
08/16/2014,4,42.41381,-82.921319
09/17/2015,4,42.401985,-82.953529
02/10/2015,4,42.399854,-82.959387
10/09/2014,4,42.399577,-82.960322
03/19/2016,4,42.402667,-82.952064
07/16/2014,4,42.401632,-82.954688
08/06/2016,3,42.407711,-83.046787
09/17/2014,4,42.39994,-82.959445
11/19/2015,4,42.401322,-82.955831
03/25/2016,4,42.401904,-82.954245
09/19/2016,4,42.399663,-82.96038
03/31/2014,4,42.368316,-82.939699
07/16/2014,4,42.402133,-82.953626
03/15/2016,4,42.400212,-82.958988
07/29/2016,4,42.39725,-82.967063
12/10/2014,4,42.400339,-82.958634
01/14/2015,3,42.404597,-83.046396
06/28/2016,4,42.389924,-82.993837
06/26/2014,4,42.402559,-82.952693
08/19/2014,4,42.401408,-82.955889
12/10/2014,4,42.400425,-82.958692
03/07/2016,5,42.375135,-83.067998
08/19/2016,4,42.399639,-82.961005
07/14/2015,6,42.361749,-83.134922
07/14/2016,4,42.400113,-82.95956
09/30/2015,4,42.40189,-82.954862
06/24/2016,5,42.381627,-83.013817
06/27/2014,4,42.401493,-82.955947
04/21/2016,4,42.400071,-82.95997
12/10/2014,4,42.400511,-82.958749
09/17/2014,4,42.400199,-82.959617
05/21/2016,4,42.400869,-82.957886
08/17/2015,4,42.402755,-82.952825
04/06/2015,6,42.362678,-83.137502
07/27/2015,4,42.401199,-82.957025
08/22/2014,4,42.401976,-82.95492
08/02/2016,4,42.400007,-82.96061
09/17/2014,4,42.400285,-82.959674
06/26/2014,4,42.40306,-82.952327
03/30/2016,4,42.40526,-82.946278
05/05/2016,4,42.402062,-82.954977
10/01/2015,4,42.403416,-82.95132
01/09/2015,3,42.408334,-83.046096
08/06/2014,4,42.401828,-82.955631
05/21/2014,4,42.36356,-82.95291
01/20/2017,4,42.369375,-82.937136
07/16/2015,6,42.3579,-83.131526
06/17/2015,6,42.35268,-83.127814
09/09/2014,4,42.400371,-82.959731
04/28/2016,4,42.400094,-82.960667
04/20/2016,4,42.397344,-82.968273
09/02/2015,4,42.401396,-82.957157
05/14/2014,5,42.386695,-83.075551
08/26/2015,4,42.405458,-82.946407
04/21/2016,4,42.400415,-82.960199
03/24/2017,6,42.358138,-83.131987
08/01/2014,5,42.377677,-83.0697
06/15/2015,6,42.359538,-83.13313
06/28/2016,4,42.402009,-82.956296
03/07/2016,2,42.43157,-83.110286
09/11/2014,3,42.408555,-83.045501
04/06/2015,4,42.402292,-82.955943
05/20/2016,6,42.343151,-83.121797
09/19/2016,5,42.35021,-83.103031
09/02/2014,3,42.408154,-83.045596
10/03/2015,6,42.331879,-83.150381
09/06/2014,5,42.379986,-83.071147
05/17/2016,6,42.342774,-83.12327
05/24/2016,6,42.343296,-83.121904
05/13/2014,5,42.37551,-83.068124
05/31/2016,6,42.332402,-83.149627
01/07/2015,3,42.40787,-83.045062
04/23/2014,6,42.33262,-83.149086
07/30/2014,4,42.363646,-82.952966
10/09/2015,6,42.332167,-83.150597
06/01/2016,6,42.328123,-83.110186
08/04/2016,5,42.354028,-83.092377
05/03/2016,6,42.328084,-83.110283
07/28/2016,5,42.349487,-83.107112
07/29/2016,4,42.363317,-82.953871
05/03/2016,6,42.313344,-83.0997
01/31/2017,5,42.353499,-83.095044
01/19/2017,4,42.362909,-82.955152
06/03/2014,6,42.332431,-83.151258
08/18/2014,3,42.407282,-83.044218
01/13/2014,4,42.389819,-82.996171
09/03/2014,5,42.391522,-83.078603
01/13/2016,4,42.39136,-82.992332
03/06/2017,5,42.350957,-83.103498
12/11/2014,3,42.407695,-83.044447
04/08/2014,6,42.332338,-83.151782
05/12/2014,6,42.337894,-83.137949
01/23/2017,6,42.33774,-83.138458
07/25/2015,6,42.332052,-83.152682
06/03/2016,5,42.375547,-83.068025
04/26/2016,6,42.331808,-83.153427
01/19/2015,3,42.407808,-83.044223
07/28/2016,5,42.35118,-83.103638
08/07/2014,5,42.378488,-83.069996
08/07/2015,6,42.347051,-83.115014
07/25/2015,6,42.332198,-83.152786
11/10/2014,6,42.335411,-83.144991
02/29/2016,6,42.347133,-83.115018
10/21/2014,6,42.347037,-83.115602
05/18/2016,6,42.332273,-83.15284
08/02/2016,6,42.320407,-83.105893
07/28/2016,5,42.35133,-83.103731
06/20/2016,5,42.352964,-83.098764
07/27/2016,5,42.353804,-83.096373
10/21/2014,6,42.347298,-83.115026
07/25/2015,6,42.332937,-83.15163
02/08/2016,4,42.406009,-82.947483
07/29/2016,4,42.363733,-82.953023
08/12/2016,5,42.35478,-83.093458
04/23/2015,4,42.402618,-82.956706
07/25/2015,6,42.332773,-83.152097
04/22/2016,4,42.40636,-82.946522
01/18/2017,5,42.382789,-83.011613
05/30/2014,6,42.338509,-83.137857
07/25/2015,6,42.332713,-83.152536
05/13/2014,6,42.33834,-83.138278
07/10/2015,6,42.347366,-83.115617
10/22/2015,5,42.383719,-83.009784
04/08/2014,6,42.332918,-83.152201
05/31/2016,6,42.333246,-83.151407
06/19/2014,4,42.40294,-82.956381
07/26/2016,5,42.353892,-83.096952
10/01/2015,4,42.404561,-82.952082
07/22/2015,6,42.332642,-83.153101
10/21/2014,4,42.401502,-82.960922
05/21/2016,4,42.40181,-82.960047
08/17/2015,6,42.334002,-83.148472
09/19/2016,4,42.363123,-82.954803
12/17/2014,4,42.40034,-82.964326
06/05/2014,6,42.345142,-83.119267
07/25/2016,5,42.354285,-83.095984
06/19/2014,4,42.403266,-82.955793
07/25/2016,5,42.353967,-83.096995
06/20/2014,4,42.402866,-82.956873
01/20/2015,4,42.400769,-82.962791
06/16/2014,4,42.407353,-82.944803
07/25/2016,5,42.35436,-83.096027
01/16/2017,6,42.334075,-83.148525
07/25/2016,5,42.354043,-83.097039
09/20/2014,5,42.384312,-83.009
06/16/2014,4,42.402738,-82.957513
12/11/2014,4,42.401674,-82.961037
06/20/2014,4,42.403037,-82.956988
09/09/2014,5,42.384009,-83.009995
01/06/2016,6,42.333729,-83.151133
08/21/2014,4,42.402824,-82.957571
02/15/2016,5,42.38006,-83.070948
07/22/2014,5,42.383235,-83.073054
09/11/2014,4,42.402069,-82.960215
11/19/2015,4,42.403124,-82.957046
04/13/2016,4,42.400338,-82.96502
12/21/2015,4,42.415729,-82.922596
10/07/2014,4,42.402389,-82.95935
08/25/2016,5,42.355804,-83.092117
05/22/2014,5,42.355052,-83.09446
07/25/2015,6,42.333353,-83.152516
04/20/2016,4,42.398906,-82.969308
02/08/2016,2,42.419987,-83.10312
01/07/2016,4,42.391299,-82.996779
08/24/2015,5,42.354967,-83.095115
07/27/2016,5,42.353849,-83.098797
12/17/2014,4,42.400436,-82.965086
02/17/2017,5,42.383545,-83.073249
08/10/2016,5,42.354032,-83.098211
06/19/2014,4,42.40361,-82.956024
08/19/2014,4,42.416069,-82.922073
06/20/2014,4,42.40321,-82.957103
03/12/2016,4,42.399856,-82.966357
07/25/2016,5,42.354346,-83.097212
10/21/2014,4,42.401932,-82.96121
07/25/2015,6,42.334619,-83.148286
07/27/2016,5,42.354108,-83.098254
02/01/2017,6,42.333747,-83.150623
07/25/2016,5,42.354422,-83.097256
08/18/2016,4,42.363819,-82.95308
08/25/2014,5,42.386448,-83.074985
12/21/2015,4,42.416025,-82.922791
10/07/2014,4,42.399078,-82.969422
03/11/2016,4,42.400334,-82.965628
05/09/2016,4,42.414258,-82.927997
03/25/2016,4,42.403782,-82.956139
06/19/2014,4,42.403543,-82.956784
08/15/2014,4,42.416268,-82.9222
10/06/2014,4,42.399164,-82.96948
07/25/2016,5,42.354574,-83.097342
04/14/2016,4,42.400114,-82.966529
03/23/2015,4,42.401652,-82.962343
09/30/2015,4,42.403868,-82.956197
06/13/2014,4,42.403629,-82.956842
06/30/2014,4,42.416366,-82.922266
08/15/2014,4,42.416123,-82.922856
10/02/2014,4,42.400506,-82.965743
07/25/2016,5,42.354649,-83.097386
06/01/2016,6,42.334359,-83.14983
08/18/2016,4,42.403341,-82.957914
09/03/2014,4,42.402318,-82.96103
06/18/2014,4,42.403715,-82.956899
07/26/2016,5,42.354483,-83.097986
05/27/2015,4,42.408251,-82.944673
09/09/2014,4,42.402405,-82.961087
07/25/2016,5,42.354801,-83.097472
06/29/2016,4,42.405447,-82.952669
06/27/2014,4,42.404845,-82.954226
10/15/2014,4,42.399423,-82.969651
10/01/2016,4,42.405224,-82.953288
06/09/2014,6,42.334873,-83.149101
12/15/2014,6,42.296453,-83.110316
09/09/2014,5,42.378142,-83.069521
02/08/2016,4,42.408821,-82.943818
10/03/2014,4,42.402363,-82.961498
01/13/2015,4,42.403887,-82.957014
12/17/2015,4,42.405799,-82.952382
09/03/2015,4,42.406945,-82.949246
08/26/2015,4,42.407189,-82.948252
10/02/2014,4,42.400272,-82.96723
12/11/2014,4,42.402889,-82.960312
06/08/2016,5,42.367297,-83.06232
06/13/2014,4,42.404212,-82.956428
01/19/2017,6,42.335199,-83.148707
12/15/2014,4,42.401027,-82.965479
05/04/2016,7,42.332166,-83.227105
10/08/2015,6,42.346311,-83.118603
03/15/2016,4,42.40037,-82.967296
04/21/2016,4,42.400548,-82.966818
04/06/2016,4,42.402229,-82.9621
07/25/2015,6,42.335271,-83.14876
04/07/2014,6,42.319683,-83.106345
08/04/2014,5,42.392824,-83.079178
05/18/2016,6,42.335163,-83.14931
05/14/2014,5,42.386484,-83.074885
05/16/2014,6,42.314986,-83.103092
09/26/2016,7,42.331274,-83.231662
04/07/2014,6,42.319634,-83.106466
08/21/2014,6,42.335148,-83.149798
09/11/2015,6,42.335293,-83.149903
11/20/2014,6,42.33934,-83.138476
07/22/2015,5,42.386388,-83.008637
12/03/2015,6,42.29638,-83.110263
04/29/2016,6,42.335924,-83.149234
01/07/2016,4,42.392745,-82.997748
05/26/2016,6,42.335816,-83.149782
05/26/2016,6,42.336105,-83.149366
07/22/2015,5,42.386683,-83.008831
09/12/2016,4,42.396095,-82.983486
08/21/2014,5,42.38652,-83.074786
09/10/2014,5,42.376542,-83.068233
08/07/2014,5,42.381327,-83.071454
06/20/2014,4,42.367972,-82.942409
11/12/2014,5,42.395716,-83.042272
10/20/2014,4,42.392906,-82.992134
08/29/2014,5,42.392862,-83.079079
07/23/2015,5,42.387073,-83.008407
02/26/2015,4,42.401991,-82.963602
10/09/2016,5,42.376275,-83.036992
06/21/2014,4,42.408938,-82.944641
10/29/2015,6,42.339407,-83.140196
12/11/2014,4,42.402464,-82.962258
03/23/2015,4,42.402799,-82.961339
08/12/2014,5,42.385024,-83.073745
09/30/2014,4,42.399508,-82.970821
10/02/2014,4,42.402554,-82.962317
01/17/2014,4,42.393344,-82.997461
04/19/2016,4,42.40209,-82.963668
01/24/2017,6,42.346113,-83.122512
12/11/2014,4,42.40264,-82.962373
10/06/2014,4,42.400115,-82.969428
08/15/2015,4,42.40771,-82.948622
04/20/2016,4,42.399924,-82.969958
08/24/2015,5,42.385362,-83.013464
09/30/2015,4,42.404778,-82.956807
06/03/2014,6,42.328053,-83.114072
09/30/2014,4,42.39968,-82.970935
06/12/2014,4,42.404544,-82.957449
08/18/2015,3,42.411666,-83.042126
05/03/2016,4,42.40072,-82.96816
06/30/2014,4,42.407376,-82.950016
06/18/2014,4,42.404865,-82.956864
06/13/2014,4,42.404467,-82.957939
09/27/2014,4,42.401137,-82.967175
10/07/2014,4,42.402684,-82.963032
03/15/2016,4,42.403333,-82.961053
08/05/2016,5,42.356066,-83.095054
02/03/2017,5,42.355705,-83.096297
10/01/2015,4,42.406047,-82.953853
01/24/2017,4,42.404951,-82.956921
02/20/2017,5,42.386344,-83.011699
06/01/2016,6,42.327976,-83.114269
06/12/2014,4,42.404716,-82.957563
03/23/2015,4,42.403419,-82.96111
10/01/2014,4,42.399853,-82.97105
09/05/2014,5,42.383656,-83.07295
06/01/2016,4,42.403102,-82.961979
10/14/2015,3,42.397619,-83.041661
06/01/2016,4,42.408245,-82.948231
01/06/2015,4,42.402782,-82.963097
05/26/2016,4,42.411786,-82.938539
01/14/2016,4,42.39021,-83.002529
01/14/2015,5,42.392899,-83.07898
06/03/2014,6,42.327937,-83.114367
12/08/2015,3,42.411673,-83.041941
09/17/2015,4,42.405442,-82.955881
06/18/2014,4,42.405037,-82.956978
11/19/2015,4,42.40464,-82.958052
03/29/2016,4,42.414711,-82.930536
02/01/2017,5,42.3558,-83.096327
08/18/2016,4,42.403634,-82.960816
10/02/2014,4,42.402986,-82.9626
01/12/2015,4,42.404803,-82.95762
01/05/2016,4,42.406418,-82.953366
06/01/2015,4,42.406101,-82.954366
08/08/2016,3,42.411679,-83.04177
09/09/2015,5,42.37671,-83.037847
01/06/2015,4,42.402583,-82.963993
01/13/2015,4,42.414835,-82.930616
06/01/2015,4,42.404975,-82.957735
06/01/2015,4,42.406199,-82.954446
04/25/2016,4,42.41319,-82.935501
01/06/2015,4,42.402681,-82.964059
04/13/2016,4,42.402056,-82.96614
01/13/2015,4,42.417555,-82.923793
09/29/2015,6,42.339549,-83.142449
09/09/2015,4,42.404985,-82.95828
01/12/2015,4,42.405147,-82.957849
09/23/2016,4,42.402704,-82.964674
12/12/2014,4,42.402354,-82.965651
10/30/2014,4,42.403978,-82.961045
03/20/2016,4,42.402878,-82.964189
07/29/2015,5,42.385538,-83.015407
08/05/2016,4,42.401742,-82.967573
12/12/2014,4,42.402453,-82.965715
12/12/2014,4,42.402253,-82.96627
09/27/2014,4,42.402131,-82.966785
09/11/2014,4,42.401828,-82.96763
08/08/2014,5,42.381842,-83.071577
01/07/2015,4,42.403374,-82.963487
01/13/2015,4,42.414776,-82.93248
07/01/2015,5,42.394986,-83.040576
08/05/2016,4,42.401914,-82.967687
07/07/2014,4,42.364009,-82.953716
10/03/2014,4,42.401153,-82.970102
07/03/2014,4,42.418146,-82.923422
12/15/2015,6,42.34042,-83.140932
06/01/2015,4,42.40245,-82.9664
04/19/2016,4,42.401291,-82.969711
10/02/2014,4,42.401708,-82.968804
08/26/2015,3,42.397985,-83.041195
06/03/2014,5,42.358034,-83.092712
06/01/2015,3,42.411684,-83.041284
11/18/2015,4,42.415229,-82.932055
03/22/2016,4,42.396609,-82.984579
12/08/2014,6,42.347054,-83.12318
04/23/2016,3,42.411687,-83.041117
07/14/2015,3,42.398394,-83.040993
07/07/2015,3,42.39799,-83.040974
08/25/2015,5,42.35628,-83.09671
02/14/2014,6,42.348412,-83.112968
07/06/2015,3,42.398398,-83.040771
06/08/2016,5,42.381053,-83.071
02/15/2016,5,42.385837,-83.074054
07/06/2015,3,42.3984,-83.04066
12/10/2014,6,42.341215,-83.140353
09/29/2015,7,42.332945,-83.230992
02/06/2017,5,42.388723,-83.008941
08/05/2016,5,42.359624,-83.089192
03/16/2016,7,42.333121,-83.232198
07/17/2015,7,42.333297,-83.221328
01/13/2017,4,42.364096,-82.953772
08/08/2014,5,42.381885,-83.071461
04/21/2016,5,42.383422,-83.072559
08/24/2016,5,42.358715,-83.093334
04/21/2016,4,42.398115,-82.982847
04/23/2016,6,42.34842,-83.122307
01/07/2016,4,42.398505,-82.982404
09/08/2014,7,42.333613,-83.231693
06/02/2015,4,42.39817,-82.983412
08/20/2014,5,42.378732,-83.06933
05/26/2015,5,42.391279,-83.091482
08/14/2015,7,42.333709,-83.231696
07/06/2015,3,42.39802,-83.03953
03/02/2017,3,42.398425,-83.039438
05/27/2016,5,42.383766,-83.072699
09/05/2014,5,42.3847,-83.073103
